 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
2648  7.35e-02    8.71e-06   7.35e-02  -2.37e-05  -1.50e-05    13
2649  7.35e-02    8.70e-06   7.35e-02  -2.37e-05  -1.50e-05    13
2650  7.34e-02    8.69e-06   7.34e-02  -2.37e-05  -1.50e-05    13
2651  7.34e-02    8.68e-06   7.34e-02  -2.36e-05  -1.50e-05    13
2652  7.34e-02    8.67e-06   7.34e-02  -2.36e-05  -1.49e-05    13
2653  7.34e-02    8.66e-06   7.34e-02  -2.36e-05  -1.49e-05    13
2654  7.33e-02    8.65e-06   7.33e-02  -2.35e-05  -1.49e-05    13
2655  7.33e-02    8.64e-06   7.33e-02  -2.35e-05  -1.49e-05    13
2656  7.33e-02    8.63e-06   7.33e-02  -2.35e-05  -1.49e-05    13
2657  7.33e-02    8.61e-06   7.33e-02  -2.35e-05  -1.49e-05    13
2658  7.32e-02    8.60e-06   7.32e-02  -2.34e-05  -1.48e-05    13
2659  7.32e-02    8.59e-06   7.32e-02  -2.34e-05  -1.48e-05    13
2660  7.32e-02    8.58e-06   7.32e-02  -2.34e-05  -1.48e-05    13
2661  7.32e-02    8.57e-06   7.32e-02  -2.34e-05  -1.48e-05    13
2662  7.31e-02    8.56e-06   7.32e-02  -2.33e-05  -1.48e-05    13
2663  7.31e-02    8.55e-06   7.31e-02  -2.33e-05  -1.48e-05    13
2664  7.31e-02    8.54e-06   7.31e-02  -2.33e-05  -1.47e-05    13
2665  7.31e-02    8.53e-06   7.31e-02  -2.33e-05  -1.47e-05    13
2666  7.31e-02    8.52e-06   7.31e-02  -2.32e-05  -1.47e-05    13
2667  7.30e-02    8.51e-06   7.30e-02  -2.32e-05  -1.47e-05    13
2668  7.30e-02    8.50e-06   7.30e-02  -2.32e-05  -1.47e-05    13
2669  7.30e-02    8.49e-06   7.30e-02  -2.32e-05  -1.47e-05    13
2670  7.30e-02    8.48e-06   7.30e-02  -2.31e-05  -1.46e-05    13
2671  7.29e-02    8.47e-06   7.29e-02  -2.31e-05  -1.46e-05    13
2672  7.29e-02    8.46e-06   7.29e-02  -2.31e-05  -1.46e-05    13
2673  7.29e-02    8.45e-06   7.29e-02  -2.30e-05  -1.46e-05    13
2674  7.29e-02    8.44e-06   7.29e-02  -2.30e-05  -1.46e-05    13
2675  7.28e-02    8.43e-06   7.29e-02  -2.30e-05  -1.46e-05    13
2676  7.28e-02    8.42e-06   7.28e-02  -2.30e-05  -1.45e-05    12
2677  7.28e-02    8.41e-06   7.28e-02  -2.29e-05  -1.45e-05    13
2678  7.28e-02    8.40e-06   7.28e-02  -2.29e-05  -1.45e-05    13
2679  7.28e-02    8.39e-06   7.28e-02  -2.29e-05  -1.45e-05    13
2680  7.27e-02    8.38e-06   7.27e-02  -2.29e-05  -1.45e-05    13
2681  7.27e-02    8.37e-06   7.27e-02  -2.28e-05  -1.45e-05    13
2682  7.27e-02    8.36e-06   7.27e-02  -2.28e-05  -1.45e-05    13
2683  7.27e-02    8.35e-06   7.27e-02  -2.28e-05  -1.44e-05    13
2684  7.26e-02    8.34e-06   7.26e-02  -2.28e-05  -1.44e-05    13
2685  7.26e-02    8.33e-06   7.26e-02  -2.27e-05  -1.44e-05    13
2686  7.26e-02    8.32e-06   7.26e-02  -2.27e-05  -1.44e-05    13
2687  7.26e-02    8.31e-06   7.26e-02  -2.27e-05  -1.44e-05    13
2688  7.25e-02    8.30e-06   7.26e-02  -2.27e-05  -1.44e-05    13
2689  7.25e-02    8.29e-06   7.25e-02  -2.26e-05  -1.43e-05    13
2690  7.25e-02    8.28e-06   7.25e-02  -2.26e-05  -1.43e-05    13
2691  7.25e-02    8.27e-06   7.25e-02  -2.26e-05  -1.43e-05    13
2692  7.25e-02    8.26e-06   7.25e-02  -2.26e-05  -1.43e-05    12
2693  7.24e-02    8.26e-06   7.24e-02  -2.25e-05  -1.43e-05    13
2694  7.24e-02    8.25e-06   7.24e-02  -2.25e-05  -1.43e-05    13
2695  7.24e-02    8.24e-06   7.24e-02  -2.25e-05  -1.43e-05    13
2696  7.24e-02    8.23e-06   7.24e-02  -2.25e-05  -1.42e-05    13
2697  7.23e-02    8.22e-06   7.24e-02  -2.24e-05  -1.42e-05    13
2698  7.23e-02    8.21e-06   7.23e-02  -2.24e-05  -1.42e-05    13
2699  7.23e-02    8.20e-06   7.23e-02  -2.24e-05  -1.42e-05    13
2700  7.23e-02    8.19e-06   7.23e-02  -2.24e-05  -1.42e-05    13
2701  7.23e-02    8.18e-06   7.23e-02  -2.23e-05  -1.42e-05    13
2702  7.22e-02    8.17e-06   7.22e-02  -2.23e-05  -1.41e-05    13
2703  7.22e-02    8.16e-06   7.22e-02  -2.23e-05  -1.41e-05    13
2704  7.22e-02    8.15e-06   7.22e-02  -2.23e-05  -1.41e-05    13
2705  7.22e-02    8.14e-06   7.22e-02  -2.22e-05  -1.41e-05    13
2706  7.21e-02    8.13e-06   7.22e-02  -2.22e-05  -1.41e-05    13
2707  7.21e-02    8.12e-06   7.21e-02  -2.22e-05  -1.41e-05    13
2708  7.21e-02    8.11e-06   7.21e-02  -2.22e-05  -1.41e-05    13
2709  7.21e-02    8.10e-06   7.21e-02  -2.21e-05  -1.40e-05    13
2710  7.21e-02    8.09e-06   7.21e-02  -2.21e-05  -1.40e-05    13
2711  7.20e-02    8.08e-06   7.20e-02  -2.21e-05  -1.40e-05    13
2712  7.20e-02    8.07e-06   7.20e-02  -2.21e-05  -1.40e-05    13
2713  7.20e-02    8.07e-06   7.20e-02  -2.20e-05  -1.40e-05    13
2714  7.20e-02    8.06e-06   7.20e-02  -2.20e-05  -1.40e-05    13
2715  7.19e-02    8.05e-06   7.20e-02  -2.20e-05  -1.40e-05    13
2716  7.19e-02    8.04e-06   7.19e-02  -2.20e-05  -1.39e-05    13
2717  7.19e-02    8.03e-06   7.19e-02  -2.20e-05  -1.39e-05    13
2718  7.19e-02    8.02e-06   7.19e-02  -2.19e-05  -1.39e-05    13
2719  7.19e-02    8.01e-06   7.19e-02  -2.19e-05  -1.39e-05    13
2720  7.18e-02    8.00e-06   7.18e-02  -2.19e-05  -1.39e-05    12
2721  7.18e-02    7.99e-06   7.18e-02  -2.19e-05  -1.39e-05    13
2722  7.18e-02    7.98e-06   7.18e-02  -2.18e-05  -1.38e-05    13
2723  7.18e-02    7.97e-06   7.18e-02  -2.18e-05  -1.38e-05    13
2724  7.17e-02    7.96e-06   7.18e-02  -2.18e-05  -1.38e-05    13
2725  7.17e-02    7.95e-06   7.17e-02  -2.18e-05  -1.38e-05    13
2726  7.17e-02    7.95e-06   7.17e-02  -2.17e-05  -1.38e-05    13
2727  7.17e-02    7.94e-06   7.17e-02  -2.17e-05  -1.38e-05    13
2728  7.17e-02    7.93e-06   7.17e-02  -2.17e-05  -1.38e-05    13
2729  7.16e-02    7.92e-06   7.16e-02  -2.17e-05  -1.37e-05    13
2730  7.16e-02    7.91e-06   7.16e-02  -2.16e-05  -1.37e-05    13
2731  7.16e-02    7.90e-06   7.16e-02  -2.16e-05  -1.37e-05    13
2732  7.16e-02    7.89e-06   7.16e-02  -2.16e-05  -1.37e-05    13
2733  7.16e-02    7.88e-06   7.16e-02  -2.16e-05  -1.37e-05    13
2734  7.15e-02    7.87e-06   7.15e-02  -2.16e-05  -1.37e-05    13
2735  7.15e-02    7.86e-06   7.15e-02  -2.15e-05  -1.37e-05    13
2736  7.15e-02    7.86e-06   7.15e-02  -2.15e-05  -1.36e-05    13
2737  7.15e-02    7.85e-06   7.15e-02  -2.15e-05  -1.36e-05    13
2738  7.14e-02    7.84e-06   7.15e-02  -2.15e-05  -1.36e-05    13
2739  7.14e-02    7.83e-06   7.14e-02  -2.14e-05  -1.36e-05    13
2740  7.14e-02    7.82e-06   7.14e-02  -2.14e-05  -1.36e-05    13
2741  7.14e-02    7.81e-06   7.14e-02  -2.14e-05  -1.36e-05    13
2742  7.14e-02    7.80e-06   7.14e-02  -2.14e-05  -1.36e-05    13
2743  7.13e-02    7.79e-06   7.13e-02  -2.13e-05  -1.35e-05    13
2744  7.13e-02    7.79e-06   7.13e-02  -2.13e-05  -1.35e-05    13
2745  7.13e-02    7.78e-06   7.13e-02  -2.13e-05  -1.35e-05    13
2746  7.13e-02    7.77e-06   7.13e-02  -2.13e-05  -1.35e-05    13
2747  7.13e-02    7.76e-06   7.13e-02  -2.13e-05  -1.35e-05    13
2748  7.12e-02    7.75e-06   7.12e-02  -2.12e-05  -1.35e-05    13
2749  7.12e-02    7.74e-06   7.12e-02  -2.12e-05  -1.35e-05    13
2750  7.12e-02    7.73e-06   7.12e-02  -2.12e-05  -1.35e-05    13
2751  7.12e-02    7.72e-06   7.12e-02  -2.12e-05  -1.34e-05    13
2752  7.11e-02    7.72e-06   7.12e-02  -2.11e-05  -1.34e-05    12
2753  7.11e-02    7.71e-06   7.11e-02  -2.11e-05  -1.34e-05    13
2754  7.11e-02    7.70e-06   7.11e-02  -2.11e-05  -1.34e-05    13
2755  7.11e-02    7.69e-06   7.11e-02  -2.11e-05  -1.34e-05    13
2756  7.11e-02    7.68e-06   7.11e-02  -2.10e-05  -1.34e-05    13
2757  7.10e-02    7.67e-06   7.10e-02  -2.10e-05  -1.34e-05    13
2758  7.10e-02    7.66e-06   7.10e-02  -2.10e-05  -1.33e-05    13
2759  7.10e-02    7.66e-06   7.10e-02  -2.10e-05  -1.33e-05    13
2760  7.10e-02    7.65e-06   7.10e-02  -2.10e-05  -1.33e-05    12
2761  7.10e-02    7.64e-06   7.10e-02  -2.09e-05  -1.33e-05    13
2762  7.09e-02    7.63e-06   7.09e-02  -2.09e-05  -1.33e-05    13
2763  7.09e-02    7.62e-06   7.09e-02  -2.09e-05  -1.33e-05    13
2764  7.09e-02    7.61e-06   7.09e-02  -2.09e-05  -1.33e-05    13
2765  7.09e-02    7.60e-06   7.09e-02  -2.08e-05  -1.32e-05    13
2766  7.09e-02    7.60e-06   7.09e-02  -2.08e-05  -1.32e-05    13
2767  7.08e-02    7.59e-06   7.08e-02  -2.08e-05  -1.32e-05    13
2768  7.08e-02    7.58e-06   7.08e-02  -2.08e-05  -1.32e-05    13
2769  7.08e-02    7.57e-06   7.08e-02  -2.08e-05  -1.32e-05    13
2770  7.08e-02    7.56e-06   7.08e-02  -2.07e-05  -1.32e-05    13
2771  7.07e-02    7.55e-06   7.08e-02  -2.07e-05  -1.32e-05    13
2772  7.07e-02    7.55e-06   7.07e-02  -2.07e-05  -1.32e-05    13
2773  7.07e-02    7.54e-06   7.07e-02  -2.07e-05  -1.31e-05    13
2774  7.07e-02    7.53e-06   7.07e-02  -2.07e-05  -1.31e-05    13
2775  7.07e-02    7.52e-06   7.07e-02  -2.06e-05  -1.31e-05    13
2776  7.06e-02    7.51e-06   7.07e-02  -2.06e-05  -1.31e-05    13
2777  7.06e-02    7.50e-06   7.06e-02  -2.06e-05  -1.31e-05    13
2778  7.06e-02    7.50e-06   7.06e-02  -2.06e-05  -1.31e-05    12
2779  7.06e-02    7.49e-06   7.06e-02  -2.05e-05  -1.31e-05    13
2780  7.06e-02    7.48e-06   7.06e-02  -2.05e-05  -1.30e-05    13
2781  7.05e-02    7.47e-06   7.06e-02  -2.05e-05  -1.30e-05    13
2782  7.05e-02    7.46e-06   7.05e-02  -2.05e-05  -1.30e-05    13
2783  7.05e-02    7.45e-06   7.05e-02  -2.05e-05  -1.30e-05    13
2784  7.05e-02    7.45e-06   7.05e-02  -2.04e-05  -1.30e-05    13
2785  7.05e-02    7.44e-06   7.05e-02  -2.04e-05  -1.30e-05    13
2786  7.04e-02    7.43e-06   7.04e-02  -2.04e-05  -1.30e-05    13
2787  7.04e-02    7.42e-06   7.04e-02  -2.04e-05  -1.30e-05    13
2788  7.04e-02    7.41e-06   7.04e-02  -2.04e-05  -1.29e-05    13
2789  7.04e-02    7.41e-06   7.04e-02  -2.03e-05  -1.29e-05    13
2790  7.04e-02    7.40e-06   7.04e-02  -2.03e-05  -1.29e-05    13
2791  7.03e-02    7.39e-06   7.03e-02  -2.03e-05  -1.29e-05    13
2792  7.03e-02    7.38e-06   7.03e-02  -2.03e-05  -1.29e-05    13
2793  7.03e-02    7.37e-06   7.03e-02  -2.02e-05  -1.29e-05    13
2794  7.03e-02    7.36e-06   7.03e-02  -2.02e-05  -1.29e-05    13
2795  7.03e-02    7.36e-06   7.03e-02  -2.02e-05  -1.28e-05    13
2796  7.02e-02    7.35e-06   7.02e-02  -2.02e-05  -1.28e-05    13
2797  7.02e-02    7.34e-06   7.02e-02  -2.02e-05  -1.28e-05    13
2798  7.02e-02    7.33e-06   7.02e-02  -2.01e-05  -1.28e-05    13
2799  7.02e-02    7.32e-06   7.02e-02  -2.01e-05  -1.28e-05    13
2800  7.02e-02    7.32e-06   7.02e-02  -2.01e-05  -1.28e-05    13
2801  7.01e-02    7.31e-06   7.01e-02  -2.01e-05  -1.28e-05    13
2802  7.01e-02    7.30e-06   7.01e-02  -2.01e-05  -1.28e-05    13
2803  7.01e-02    7.29e-06   7.01e-02  -2.00e-05  -1.27e-05    13
2804  7.01e-02    7.29e-06   7.01e-02  -2.00e-05  -1.27e-05    13
2805  7.01e-02    7.28e-06   7.01e-02  -2.00e-05  -1.27e-05    13
2806  7.00e-02    7.27e-06   7.00e-02  -2.00e-05  -1.27e-05    13
2807  7.00e-02    7.26e-06   7.00e-02  -2.00e-05  -1.27e-05    13
2808  7.00e-02    7.25e-06   7.00e-02  -1.99e-05  -1.27e-05    13
2809  7.00e-02    7.25e-06   7.00e-02  -1.99e-05  -1.27e-05    13
2810  7.00e-02    7.24e-06   7.00e-02  -1.99e-05  -1.27e-05    13
2811  6.99e-02    7.23e-06   6.99e-02  -1.99e-05  -1.26e-05    13
2812  6.99e-02    7.22e-06   6.99e-02  -1.99e-05  -1.26e-05    13
2813  6.99e-02    7.21e-06   6.99e-02  -1.98e-05  -1.26e-05    13
2814  6.99e-02    7.21e-06   6.99e-02  -1.98e-05  -1.26e-05    13
2815  6.99e-02    7.20e-06   6.99e-02  -1.98e-05  -1.26e-05    13
2816  6.98e-02    7.19e-06   6.98e-02  -1.98e-05  -1.26e-05    13
2817  6.98e-02    7.18e-06   6.98e-02  -1.98e-05  -1.26e-05    13
2818  6.98e-02    7.18e-06   6.98e-02  -1.97e-05  -1.26e-05    13
2819  6.98e-02    7.17e-06   6.98e-02  -1.97e-05  -1.25e-05    13
2820  6.98e-02    7.16e-06   6.98e-02  -1.97e-05  -1.25e-05    13
2821  6.97e-02    7.15e-06   6.97e-02  -1.97e-05  -1.25e-05    13
2822  6.97e-02    7.15e-06   6.97e-02  -1.97e-05  -1.25e-05    13
2823  6.97e-02    7.14e-06   6.97e-02  -1.96e-05  -1.25e-05    13
2824  6.97e-02    7.13e-06   6.97e-02  -1.96e-05  -1.25e-05    13
2825  6.97e-02    7.12e-06   6.97e-02  -1.96e-05  -1.25e-05    13
2826  6.96e-02    7.12e-06   6.96e-02  -1.96e-05  -1.25e-05    13
2827  6.96e-02    7.11e-06   6.96e-02  -1.96e-05  -1.24e-05    13
2828  6.96e-02    7.10e-06   6.96e-02  -1.95e-05  -1.24e-05    13
2829  6.96e-02    7.09e-06   6.96e-02  -1.95e-05  -1.24e-05    13
2830  6.96e-02    7.08e-06   6.96e-02  -1.95e-05  -1.24e-05    13
2831  6.95e-02    7.08e-06   6.96e-02  -1.95e-05  -1.24e-05    13
2832  6.95e-02    7.07e-06   6.95e-02  -1.95e-05  -1.24e-05    13
2833  6.95e-02    7.06e-06   6.95e-02  -1.94e-05  -1.24e-05    13
2834  6.95e-02    7.05e-06   6.95e-02  -1.94e-05  -1.24e-05    13
2835  6.95e-02    7.05e-06   6.95e-02  -1.94e-05  -1.24e-05    13
2836  6.94e-02    7.04e-06   6.95e-02  -1.94e-05  -1.23e-05    13
2837  6.94e-02    7.03e-06   6.94e-02  -1.94e-05  -1.23e-05    13
2838  6.94e-02    7.02e-06   6.94e-02  -1.93e-05  -1.23e-05    13
2839  6.94e-02    7.02e-06   6.94e-02  -1.93e-05  -1.23e-05    13
2840  6.94e-02    7.01e-06   6.94e-02  -1.93e-05  -1.23e-05    13
2841  6.94e-02    7.00e-06   6.94e-02  -1.93e-05  -1.23e-05    13
2842  6.93e-02    7.00e-06   6.93e-02  -1.93e-05  -1.23e-05    13
2843  6.93e-02    6.99e-06   6.93e-02  -1.92e-05  -1.23e-05    13
2844  6.93e-02    6.98e-06   6.93e-02  -1.92e-05  -1.22e-05    13
2845  6.93e-02    6.97e-06   6.93e-02  -1.92e-05  -1.22e-05    13
2846  6.93e-02    6.97e-06   6.93e-02  -1.92e-05  -1.22e-05    13
2847  6.92e-02    6.96e-06   6.92e-02  -1.92e-05  -1.22e-05    13
2848  6.92e-02    6.95e-06   6.92e-02  -1.91e-05  -1.22e-05    13
2849  6.92e-02    6.94e-06   6.92e-02  -1.91e-05  -1.22e-05    13
2850  6.92e-02    6.94e-06   6.92e-02  -1.91e-05  -1.22e-05    13
2851  6.92e-02    6.93e-06   6.92e-02  -1.91e-05  -1.22e-05    13
2852  6.91e-02    6.92e-06   6.91e-02  -1.91e-05  -1.21e-05    13
2853  6.91e-02    6.91e-06   6.91e-02  -1.91e-05  -1.21e-05    13
2854  6.91e-02    6.91e-06   6.91e-02  -1.90e-05  -1.21e-05    13
2855  6.91e-02    6.90e-06   6.91e-02  -1.90e-05  -1.21e-05    13
2856  6.91e-02    6.89e-06   6.91e-02  -1.90e-05  -1.21e-05    13
2857  6.90e-02    6.89e-06   6.91e-02  -1.90e-05  -1.21e-05    13
2858  6.90e-02    6.88e-06   6.90e-02  -1.90e-05  -1.21e-05    13
2859  6.90e-02    6.87e-06   6.90e-02  -1.89e-05  -1.21e-05    13
2860  6.90e-02    6.86e-06   6.90e-02  -1.89e-05  -1.21e-05    13
2861  6.90e-02    6.86e-06   6.90e-02  -1.89e-05  -1.20e-05    13
2862  6.90e-02    6.85e-06   6.90e-02  -1.89e-05  -1.20e-05    13
2863  6.89e-02    6.84e-06   6.89e-02  -1.89e-05  -1.20e-05    13
2864  6.89e-02    6.84e-06   6.89e-02  -1.88e-05  -1.20e-05    13
2865  6.89e-02    6.83e-06   6.89e-02  -1.88e-05  -1.20e-05    13
2866  6.89e-02    6.82e-06   6.89e-02  -1.88e-05  -1.20e-05    13
2867  6.89e-02    6.81e-06   6.89e-02  -1.88e-05  -1.20e-05    13
2868  6.88e-02    6.81e-06   6.88e-02  -1.88e-05  -1.20e-05    13
2869  6.88e-02    6.80e-06   6.88e-02  -1.88e-05  -1.20e-05    13
2870  6.88e-02    6.79e-06   6.88e-02  -1.87e-05  -1.19e-05    13
2871  6.88e-02    6.79e-06   6.88e-02  -1.87e-05  -1.19e-05    13
2872  6.88e-02    6.78e-06   6.88e-02  -1.87e-05  -1.19e-05    13
2873  6.87e-02    6.77e-06   6.88e-02  -1.87e-05  -1.19e-05    13
2874  6.87e-02    6.77e-06   6.87e-02  -1.87e-05  -1.19e-05    13
2875  6.87e-02    6.76e-06   6.87e-02  -1.86e-05  -1.19e-05    13
2876  6.87e-02    6.75e-06   6.87e-02  -1.86e-05  -1.19e-05    13
2877  6.87e-02    6.74e-06   6.87e-02  -1.86e-05  -1.19e-05    13
2878  6.87e-02    6.74e-06   6.87e-02  -1.86e-05  -1.19e-05    13
2879  6.86e-02    6.73e-06   6.86e-02  -1.86e-05  -1.18e-05    13
2880  6.86e-02    6.72e-06   6.86e-02  -1.86e-05  -1.18e-05    13
2881  6.86e-02    6.72e-06   6.86e-02  -1.85e-05  -1.18e-05    13
2882  6.86e-02    6.71e-06   6.86e-02  -1.85e-05  -1.18e-05    13
2883  6.86e-02    6.70e-06   6.86e-02  -1.85e-05  -1.18e-05    13
2884  6.85e-02    6.70e-06   6.85e-02  -1.85e-05  -1.18e-05    13
2885  6.85e-02    6.69e-06   6.85e-02  -1.85e-05  -1.18e-05    13
2886  6.85e-02    6.68e-06   6.85e-02  -1.84e-05  -1.18e-05    13
2887  6.85e-02    6.68e-06   6.85e-02  -1.84e-05  -1.17e-05    13
2888  6.85e-02    6.67e-06   6.85e-02  -1.84e-05  -1.17e-05    13
2889  6.84e-02    6.66e-06   6.85e-02  -1.84e-05  -1.17e-05    13
2890  6.84e-02    6.65e-06   6.84e-02  -1.84e-05  -1.17e-05    13
2891  6.84e-02    6.65e-06   6.84e-02  -1.84e-05  -1.17e-05    13
2892  6.84e-02    6.64e-06   6.84e-02  -1.83e-05  -1.17e-05    13
2893  6.84e-02    6.63e-06   6.84e-02  -1.83e-05  -1.17e-05    13
2894  6.84e-02    6.63e-06   6.84e-02  -1.83e-05  -1.17e-05    13
2895  6.83e-02    6.62e-06   6.83e-02  -1.83e-05  -1.17e-05    13
2896  6.83e-02    6.61e-06   6.83e-02  -1.83e-05  -1.17e-05    13
2897  6.83e-02    6.61e-06   6.83e-02  -1.82e-05  -1.16e-05    13
2898  6.83e-02    6.60e-06   6.83e-02  -1.82e-05  -1.16e-05    13
2899  6.83e-02    6.59e-06   6.83e-02  -1.82e-05  -1.16e-05    13
2900  6.82e-02    6.59e-06   6.83e-02  -1.82e-05  -1.16e-05    13
2901  6.82e-02    6.58e-06   6.82e-02  -1.82e-05  -1.16e-05    13
2902  6.82e-02    6.57e-06   6.82e-02  -1.82e-05  -1.16e-05    13
2903  6.82e-02    6.57e-06   6.82e-02  -1.81e-05  -1.16e-05    13
2904  6.82e-02    6.56e-06   6.82e-02  -1.81e-05  -1.16e-05    13
2905  6.82e-02    6.55e-06   6.82e-02  -1.81e-05  -1.16e-05    13
2906  6.81e-02    6.55e-06   6.81e-02  -1.81e-05  -1.15e-05    13
2907  6.81e-02    6.54e-06   6.81e-02  -1.81e-05  -1.15e-05    13
2908  6.81e-02    6.53e-06   6.81e-02  -1.81e-05  -1.15e-05    13
2909  6.81e-02    6.53e-06   6.81e-02  -1.80e-05  -1.15e-05    13
2910  6.81e-02    6.52e-06   6.81e-02  -1.80e-05  -1.15e-05    13
2911  6.80e-02    6.51e-06   6.81e-02  -1.80e-05  -1.15e-05    13
2912  6.80e-02    6.51e-06   6.80e-02  -1.80e-05  -1.15e-05    13
2913  6.80e-02    6.50e-06   6.80e-02  -1.80e-05  -1.15e-05    13
2914  6.80e-02    6.49e-06   6.80e-02  -1.80e-05  -1.15e-05    13
2915  6.80e-02    6.49e-06   6.80e-02  -1.79e-05  -1.14e-05    13
2916  6.80e-02    6.48e-06   6.80e-02  -1.79e-05  -1.14e-05    12
2917  6.79e-02    6.48e-06   6.79e-02  -1.79e-05  -1.14e-05    13
2918  6.79e-02    6.47e-06   6.79e-02  -1.79e-05  -1.14e-05    13
2919  6.79e-02    6.46e-06   6.79e-02  -1.79e-05  -1.14e-05    13
2920  6.79e-02    6.46e-06   6.79e-02  -1.78e-05  -1.14e-05    13
2921  6.79e-02    6.45e-06   6.79e-02  -1.78e-05  -1.14e-05    13
2922  6.79e-02    6.44e-06   6.79e-02  -1.78e-05  -1.14e-05    13
2923  6.78e-02    6.44e-06   6.78e-02  -1.78e-05  -1.14e-05    13
2924  6.78e-02    6.43e-06   6.78e-02  -1.78e-05  -1.14e-05    13
2925  6.78e-02    6.42e-06   6.78e-02  -1.78e-05  -1.13e-05    13
2926  6.78e-02    6.42e-06   6.78e-02  -1.77e-05  -1.13e-05    13
2927  6.78e-02    6.41e-06   6.78e-02  -1.77e-05  -1.13e-05    13
2928  6.77e-02    6.40e-06   6.78e-02  -1.77e-05  -1.13e-05    13
2929  6.77e-02    6.40e-06   6.77e-02  -1.77e-05  -1.13e-05    13
2930  6.77e-02    6.39e-06   6.77e-02  -1.77e-05  -1.13e-05    13
2931  6.77e-02    6.38e-06   6.77e-02  -1.77e-05  -1.13e-05    13
2932  6.77e-02    6.38e-06   6.77e-02  -1.76e-05  -1.13e-05    13
2933  6.77e-02    6.37e-06   6.77e-02  -1.76e-05  -1.13e-05    13
2934  6.76e-02    6.37e-06   6.76e-02  -1.76e-05  -1.12e-05    13
2935  6.76e-02    6.36e-06   6.76e-02  -1.76e-05  -1.12e-05    13
2936  6.76e-02    6.35e-06   6.76e-02  -1.76e-05  -1.12e-05    13
2937  6.76e-02    6.35e-06   6.76e-02  -1.76e-05  -1.12e-05    13
2938  6.76e-02    6.34e-06   6.76e-02  -1.75e-05  -1.12e-05    13
2939  6.76e-02    6.33e-06   6.76e-02  -1.75e-05  -1.12e-05    13
2940  6.75e-02    6.33e-06   6.75e-02  -1.75e-05  -1.12e-05    13
2941  6.75e-02    6.32e-06   6.75e-02  -1.75e-05  -1.12e-05    13
2942  6.75e-02    6.32e-06   6.75e-02  -1.75e-05  -1.12e-05    13
2943  6.75e-02    6.31e-06   6.75e-02  -1.75e-05  -1.12e-05    13
2944  6.75e-02    6.30e-06   6.75e-02  -1.74e-05  -1.11e-05    13
2945  6.74e-02    6.30e-06   6.75e-02  -1.74e-05  -1.11e-05    13
2946  6.74e-02    6.29e-06   6.74e-02  -1.74e-05  -1.11e-05    13
2947  6.74e-02    6.28e-06   6.74e-02  -1.74e-05  -1.11e-05    13
2948  6.74e-02    6.28e-06   6.74e-02  -1.74e-05  -1.11e-05    13
2949  6.74e-02    6.27e-06   6.74e-02  -1.74e-05  -1.11e-05    13
2950  6.74e-02    6.27e-06   6.74e-02  -1.73e-05  -1.11e-05    13
2951  6.73e-02    6.26e-06   6.73e-02  -1.73e-05  -1.11e-05    13
2952  6.73e-02    6.25e-06   6.73e-02  -1.73e-05  -1.11e-05    13
2953  6.73e-02    6.25e-06   6.73e-02  -1.73e-05  -1.11e-05    13
2954  6.73e-02    6.24e-06   6.73e-02  -1.73e-05  -1.10e-05    13
2955  6.73e-02    6.24e-06   6.73e-02  -1.73e-05  -1.10e-05    13
2956  6.73e-02    6.23e-06   6.73e-02  -1.73e-05  -1.10e-05    13
2957  6.72e-02    6.22e-06   6.72e-02  -1.72e-05  -1.10e-05    13
2958  6.72e-02    6.22e-06   6.72e-02  -1.72e-05  -1.10e-05    13
2959  6.72e-02    6.21e-06   6.72e-02  -1.72e-05  -1.10e-05    13
2960  6.72e-02    6.20e-06   6.72e-02  -1.72e-05  -1.10e-05    13
2961  6.72e-02    6.20e-06   6.72e-02  -1.72e-05  -1.10e-05    13
2962  6.72e-02    6.19e-06   6.72e-02  -1.72e-05  -1.10e-05    13
2963  6.71e-02    6.19e-06   6.71e-02  -1.71e-05  -1.10e-05    13
2964  6.71e-02    6.18e-06   6.71e-02  -1.71e-05  -1.09e-05    13
2965  6.71e-02    6.17e-06   6.71e-02  -1.71e-05  -1.09e-05    13
2966  6.71e-02    6.17e-06   6.71e-02  -1.71e-05  -1.09e-05    13
2967  6.71e-02    6.16e-06   6.71e-02  -1.71e-05  -1.09e-05    13
2968  6.70e-02    6.16e-06   6.71e-02  -1.71e-05  -1.09e-05    13
2969  6.70e-02    6.15e-06   6.70e-02  -1.70e-05  -1.09e-05    13
2970  6.70e-02    6.14e-06   6.70e-02  -1.70e-05  -1.09e-05    13
2971  6.70e-02    6.14e-06   6.70e-02  -1.70e-05  -1.09e-05    13
2972  6.70e-02    6.13e-06   6.70e-02  -1.70e-05  -1.09e-05    13
2973  6.70e-02    6.13e-06   6.70e-02  -1.70e-05  -1.09e-05    13
2974  6.69e-02    6.12e-06   6.70e-02  -1.70e-05  -1.08e-05    13
2975  6.69e-02    6.11e-06   6.69e-02  -1.70e-05  -1.08e-05    13
2976  6.69e-02    6.11e-06   6.69e-02  -1.69e-05  -1.08e-05    13
